Custom options let customers choose the product variations they want.,Custom options let customers choose the product variations they want.
Select Product,Select Product
Add Value,Add Value
Title,Заглавие
Option Type,Option Type
Max Characters,Макс. брой символи
Compatible File Extensions,Compatible File Extensions
Maximum Image Size,Макс. размер на файла
Please leave blank if it is not an image.,Please leave blank if it is not an image.
%1,%1
This item has weight,This item has weight
This item has no weight,This item has no weight
Set Product as New From,Set Product as New From
"Related Products, Up-Sells, and Cross-Sells","Related Products, Up-Sells, and Cross-Sells"
Related products are shown to customers in addition to the item the customer is looking at.,Related products are shown to customers in addition to the item the customer is looking at.
Add Related Products,Add Related Products
An up-sell item is offered to the customer as a pricier or higher-quality alternative to the product the customer is looking at.,An up-sell item is offered to the customer as a pricier or higher-quality alternative to the product the customer is looking at.
Add Up-Sell Products,Add Up-Sell Products
Up-Sell Products,Up-Sell Products
"These ""impulse-buy"" products appear next to the shopping cart as cross-sells to the items already in the shopping cart.","These ""impulse-buy"" products appear next to the shopping cart as cross-sells to the items already in the shopping cart."
Add Cross-Sell Products,Add Cross-Sell Products
Cross-Sell Products,Cross-Sell Products
Schedule Update From,Schedule Update From
Product in Websites,Product in Websites
"If your Magento site has multiple views, you can set the scope to apply to a specific view.","If your Magento site has multiple views, you can set the scope to apply to a specific view."
Copy Data from,Copy Data from
"If there are no custom parent categories, please use the default parent category. You can reassign the category at any time in <a href=""%1"" target=""_blank"">Products &gt; Categories</a>.","If there are no custom parent categories, please use the default parent category. You can reassign the category at any time in <a href=""%1"" target=""_blank"">Products &gt; Categories</a>."
This operation can take a long time,This operation can take a long time
Collapse All,Затвори всичко
